DivisNum,uniqueid,MODE,DATECOMP,LODGGRP,State,Postcode,Division,Part_Onl,A1,A2,A3P1,A3P2,A3P3,A4,A5P1,A5P6,A5P2,A5P3,A5P4,A5P5,A6,A7,A8P1,A8P2,A8P3,A8P4,A8P5,A8P6,A8P7,A9P1,A9P2,A9P3,A9P4,A9P5,A9P6,A10P1,A10P2,A10P3,A10P4,A10P5,A10P6,A10P7,A11,A12,A13P1,A13P2,A13P3,A13P4,A13P5,A13P6,A14,A15P1,A15P2,A15P3,A15P4,A15P5,A16P1,A16P2,A16P3,A16P4,B1,XB1,B2,B3,B4,B5,B6,B7,B8OWN,B8LIB,B8ALP,B8NAT,B8GRN,B9REPS,XB9REPS,B9SENAT,XB9SENAT,B10REPS,B10SENAT,B11,B12,B13,B14P1,B14P2,B14P3,B14P4,B14P6,B14P7,B14P8,B15,B16,B17LIB,B17ALP,B17NAT,B17GRN,C1RUDD,C1ABBOTT,C1TRUSS,C1JULIA,C1MILNE,C2KRINT,C2KRCMP,C2KRCMPT,C2KRSEN,C2KRLEA,C2KRHON,C2KRKNO,C2KRINS,C2KRTRU,C3TAINT,C3TACMP,C3TACMPT,C3TASEN,C3TALEA,C3TAHON,C3TAKNO,C3TAINS,C3TATRU,C4,C5,C6,C7P6,C7P1,C7P2,C7P3,C7P4,C7P5,C8,C9,C10,D1TAX,D1IMMIG,D1EDUC,D1ENVIR,D1INDREL,D1HEALTH,D1REAS,D1GLOBAL,D1CARBON,D1ECONO,D2TAX,D2IMMIG,D2EDUC,D2ENVIR,D2INDREL,D2HEALTH,D2REAS,D2GLOBAL,D2CARBON,D2ECONO,D3P1,D3P2,D4HHOLD,D4CNTRY,D5HHOLD,D5CNTRY,D6HHOLD,D6CNTRY,D7HHOLD,D7CNTRY,D8P1,D8P2,D8P3,D8P4,D8P5,D8P6,D8P7,D8P8,D9,D10,D11,D12P1,D12P2,D13P1,D13P2,D13P3,D13P4,D13P5,D13P6,E1,E2MIGEO,E2NUDSEX,E2ABLAND,E2EQUOP,E2IMMIG,E2ABOR,E2ASIA,E3,E4,E5P1,E5P2,E5P3,E5P4,E6DEATHP,E6MARIJ,E6LAWBRK,E6PREF,E6BOATS,E6SAME,E6WHITE,E6ETHNIC,E6OPP,E7P1,E7P2,E8,E9,F1,F2,F3,F4,F5JAPAN,F5US,F5CHINA,F5VIETN,F5MALAY,F5INDON,F6P1,F6P4,F6P7,F6P8,F7,F8P1,F8P2,F8P3,F8P4,F9,F10,F11,F12,F13,F14NAMER,F14PARTR,F14PARTY,F15,F16P1,F16P2,F16P3,F16P4,F16P5,F16P6,G1,G1age,G2,G3,G4,G5,XG5,G5POS,G5EMPLOY,G5SUPERV,G6,H1,H2,Age,Ageder,H3,H4P1,H4P2,H4P3,H4P4,H5DAD,H5MUM,H6,XH6,H7,H8,H9,H10,H11,H12ATTCH,H12MLMED,H12WPBLG,H12DWLD,H13,H14,H15,H16,H17,H18,XH18,H19,H20,H21,H22,XH22,H23OWN,XH23OWN,H23MUM,XH23MUM,H23DAD,XH23DAD,H24OWN,H24MUM,H24DAD,H25P1,H25P2,H25P3,H25P4,H25P5,H25P6,H25P7,H25P8,H25P9,H25P10,H25P11,H25P12,H25P13,H25P14,h26you_1,h26you_2,h26mum_1,h26mum_2,h26dad_1,h26dad_2,H27,H28,H29,H30,H31,weight,StateMap,ALP_1PRF,LP_1PRF,LNP_1PRF,NP_1PRF,CLP_1PRF,OTH_1PRF,ALP_2PP,LNC_2PP,STATEAB,ENROLMNT,TURNOUT,TURNPCT,TURNSWG,ORDVOTES,ABSVOTES,PRVVOTES,PREVOTES,POSVOTES,TOTVOTES,TOTPCT,FORVOTES,INFVOTES,INFPCT,INFSWING,CANDIDN,PARTYABN,TOTVOTN,SWINGN,CANDIDY,PARTYABY,TOTVOTY,SWINGY
310,9478834,1,2013-09-23,1,3,9999,BONNER,,2,3,2,2,2,1,2,4,4,4,4,4,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,2,2,-1,2,8,9,4,9,5,1,1,5,97,-1,1,2,6,1,-1,2,3,-1,-1,-1,-1,3,1,8,2,8,4,-1,8,7,2,2,1,3,3,2,3,3,1,4,3,1,2,2,2,2,2,2,3,2,1,1,2,2,2,1,1,1,2,3,1,2,-1,1,2,1,3,2,1,2,2,2,3,2,2,3,1,4,2,1,1,3,4,7,4,3,2,2,4,3,2,2,2,3,3,2,2,4,1,2,3,8,1,-1,-1,3,3,1,3,3,4,3,2,1,3,3,2,3,3,2,1,4,3,3,2,4,4,1,4,2,2,2,2,3,1,2,1,2,1,3,1,2,-1,-1,2,-1,-1,2,2,-1,-1,2,4,3,4,2,3,2,3,2,3,3,1,1,1,2,1,2,2,2,1,2,1,15,4,3,5,13,1323,2,2,1,2,1,1944,69,6,2,1,2,2,1,2,-1,1,1,4,2,1,2,4,1,-1,-1,1,4,5,7,1,5,51,5121,2,1,2,2,2,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.692027803869837,3,36.01,0,46.8,0,0,17.19,46.31,53.69,QLD,95477,89771,94.0199966430664,0.569999992847443,70561,5497,273,2969,10471,89771,94.0199966430664,85876,3895,4.34000015258789,-0.769999980926514,23711,ALP,39766,-0.870000004768372,23903,LNP,46110,0.870000004768372
310,9768600,1,2013-09-17,1,3,9999,BONNER,,2,2,2,2,2,2,2,4,4,4,4,4,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,4,2,2,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,4,1,3,4,4,6,3,8,1,1,1,1,-1,-1,2,1,1,1,-1,-1,-1,-1,-1,-1,4,3,6,2,4,0,2,5,1,0,2,1,3,3,3,2,4,1,4,3,3,2,3,2,3,2,3,4,2,2,1,2,2,2,2,2,2,2,5,4,3,1,2,2,3,3,2,3,3,2,1,3,1,3,4,2,1,4,4,2,2,1,10,2,4,2,2,4,3,3,3,2,1,4,4,1,2,3,5,1,2,2,3,4,2,1,2,4,2,4,1,1,2,1,3,1,1,3,1,4,4,2,2,1,1,3,2,5,1,5,5,1,3,3,1,1,2,3,2,1,1,3,3,2,3,2,2,3,4,1,2,5,1,4,1,2,4,3,2,5,3,1,1,1,1,1,2,1,1,3,2,1,16,0,1,1,22,2221,1,1,1,2,1,1969,44,3,2,1,1,1,1,1,1,7,98,6,2,2,1,4,1,1,-1,1,2,5,22,1,1,13,1343,3,1,1,1,1,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.23909296970141,3,36.01,0,46.8,0,0,17.19,46.31,53.69,QLD,95477,89771,94.0199966430664,0.569999992847443,70561,5497,273,2969,10471,89771,94.0199966430664,85876,3895,4.34000015258789,-0.769999980926514,23711,ALP,39766,-0.870000004768372,23903,LNP,46110,0.870000004768372
311,3618909,1,2013-09-19,1,3,9999,FLYNN,,1,1,1,1,-1,1,1,-1,4,3,4,4,1,5,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,1,4,4,1,5,8,0,8,0,3,3,3,3,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,8,0,8,0,0,9,9,0,0,4,4,4,4,3,4,3,4,4,1,2,1,1,1,1,1,2,1,2,2,4,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,1,2,2,2,4,2,2,2,2,2,2,2,2,4,7,3,2,2,2,2,3,3,2,2,2,1,-1,3,1,2,1,2,2,5,2,-1,-1,-1,-1,-1,-1,-1,-1,3,1,2,2,3,1,1,2,1,1,2,2,2,2,2,4,2,3,2,4,4,2,3,2,3,3,2,1,4,2,2,2,3,2,2,1,1,2,2,3,2,5,3,2,2,3,3,5,5,5,-1,1,1,1,2,-1,-1,-1,-1,-1,-1,3,-1,-1,1,5,-1,-1,-1,-1,-1,-1,1,1943,70,6,2,-1,1,-1,-1,7,7,6,9,4,2,1,7,-1,-1,-1,-1,-1,3,1,-1,2,5,-1,-1,-1,-1,-1,-1,-1,1,1101,1,1101,6,2304,-1,-1,9999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1101,-1,1101,-1,1101,-1,5,4,4,1,1,0.692027803869837,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,4359321,2,2013-09-17,1,3,9999,FLYNN,,3,3,3,3,3,2,4,1,1,1,4,4,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,4,1,1,1,1,3,3,3,1,1,1,1,-1,-1,1,1,1,1,6,98,-1,1,3,2,4,2,5,5,5,5,5,2,2,2,2,-1,-1,2,1,2,-1,2,-1,4,-1,7,-1,5,4,0,8,1,3,7,0,2,4,3,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,3,1,2,2,2,2,2,1,1,5,2,2,2,2,2,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,2,4,2,3,2,2,4,3,2,4,2,4,1,10,3,2,2,4,1,1,2,2,2,3,2,4,1,4,1,3,4,1,1,3,3,4,4,1,1,2,5,1,5,5,1,3,3,2,2,2,1,3,3,4,3,3,2,3,3,3,2,2,2,5,5,1,5,1,5,3,3,2,3,1,1,2,1,2,1,1,1,1,2,1,1,17,4,3,1,31,3131,5,3,2,2,1,1981,32,2,2,1,2,1,1,7,7,7,98,6,2,2,1,4,1,1,1,1,3,4,15,1,1,53,5321,2,2,2,6,98,1,1101,1,1101,3,2100,-1,-1,1978,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1101,-1,1101,-1,2100,-1,2,4,2,1,1,1.59527265036224,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,4483302,1,2013-10-01,2,3,9999,FLYNN,,1,2,1,2,-1,1,3,4,4,4,4,4,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,3,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,2,2,2,2,5,9,5,8,2,2,2,2,2,-1,-1,2,6,2,1,-1,-1,-1,-1,-1,-1,4,1,0,10,2,5,10,0,0,7,2,1,2,2,1,1,1,1,1,1,3,4,3,3,4,4,3,4,4,1,2,2,2,2,2,2,2,2,4,2,2,1,1,1,2,2,1,2,2,3,1,1,3,1,3,1,3,1,3,1,1,10,1,2,2,2,2,5,4,3,3,3,3,4,5,3,5,4,4,3,5,1,4,4,2,4,2,2,4,3,1,3,3,4,3,2,3,4,1,1,4,2,3,2,5,2,3,5,4,4,2,2,4,3,4,1,2,3,1,2,3,3,3,3,3,3,3,3,3,1,5,3,2,3,2,3,2,2,2,3,4,1,1,1,2,1,1,3,1,1,2,1,18,0,6,8,13,1331,4,2,1,1,1,1956,57,5,2,1,1,1,1,3,3,1,1,6,2,2,2,4,1,1,-1,-1,3,1,22,1,7,-1,-1,-1,-1,-1,2,2,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.721383381080962,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,4511889,2,2013-10-24,3,3,9999,FLYNN,,2,2,1,2,4,2,2,4,4,4,4,4,1,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,98,-1,1,1,2,2,1,4,6,4,5,2,1,1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,7,-1,3,1,8,7,7,2,7,7,5,6,5,1,3,2,2,2,2,1,3,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,4,3,2,3,3,1,1,3,1,1,3,1,1,2,3,1,2,2,1,2,1,2,2,10,4,2,5,2,3,3,3,2,2,2,1,3,3,1,1,2,3,3,4,2,4,5,1,2,2,3,3,3,3,3,1,3,4,3,3,5,1,1,3,3,3,4,1,4,2,4,1,1,4,1,3,1,2,2,2,3,3,1,2,3,3,3,3,3,2,2,5,1,2,2,2,3,4,2,2,5,2,3,5,3,3,1,2,1,1,2,2,3,1,1,16,0,6,1,51,5111,3,2,2,2,1,1955,58,5,2,1,1,2,1,7,7,7,98,6,4,2,1,4,1,1,-1,1,2,3,17,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.712649853456311,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,4629833,1,2013-09-17,1,3,9999,FLYNN,,1,3,1,2,3,1,2,3,2,4,4,4,1,4,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,3,1,1,1,-1,1,-1,-1,-1,-1,6,98,-1,2,3,4,4,2,4,7,3,6,1,5,16,5,16,2,2,2,1,1,-1,2,3,4,-1,7,-1,2,4,5,5,5,2,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,1,1,2,2,2,2,10,6,2,3,2,2,3,3,2,2,2,3,3,3,1,3,3,4,3,5,3,2,2,2,2,2,3,3,3,3,3,2,4,3,1,5,5,1,1,3,4,3,3,4,4,3,5,2,1,2,2,3,4,1,1,2,3,1,1,2,3,3,2,3,3,3,2,3,2,2,5,2,3,3,3,4,3,2,3,3,1,1,1,2,1,2,2,2,1,2,1,17,4,3,5,23,2332,2,3,1,1,1,1954,59,5,2,1,2,1,1,7,7,2,2,5,2,1,1,4,1,1,-1,1,2,1,15,1,1,25,2544,3,1,1,2,2,1,1101,3,2100,1,1101,-1,1930,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,3,4,1,1,0.877532173518513,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,4650531,1,2013-10-07,2,3,9999,FLYNN,,1,2,3,4,4,2,2,4,4,4,4,4,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,3,3,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1,1,2,1,1,5,7,3,9,6,3,3,1,1,-1,-1,1,1,3,1,-1,-1,-1,-1,-1,-1,2,1,9,7,10,8,8,8,10,7,8,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,2,3,3,2,2,2,2,2,2,3,3,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,10,1,3,3,3,3,4,4,1,1,2,3,4,3,3,2,2,4,3,7,3,2,2,3,3,1,3,3,3,1,1,1,3,3,1,3,3,1,4,3,4,4,4,2,2,1,3,1,3,5,1,2,1,4,1,1,3,3,1,1,3,3,3,3,1,1,2,2,3,3,5,3,3,2,3,2,3,2,3,3,1,1,3,2,1,2,2,3,2,1,1,15,0,1,8,12,1210,1,1,1,2,1,1961,52,4,2,1,1,-1,1,3,3,3,3,6,2,1,2,3,1,-1,-1,-1,2,1,20,1,1,53,5311,3,2,1,3,3,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.902854281931357,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,4751904,1,2013-09-19,1,3,9999,FLYNN,,1,4,1,1,4,1,2,4,4,4,4,4,2,4,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,1,1,1,1,2,3,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,1,4,2,1,10,10,3,10,5,1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,3,3,9,2,10,0,2,8,8,0,2,1,2,3,3,3,2,2,4,3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,4,1,1,1,1,1,2,1,1,2,3,1,1,2,3,2,3,3,2,2,3,2,2,10,6,4,5,3,3,2,2,1,1,2,2,3,3,2,3,2,3,2,0,2,1,1,2,1,2,3,2,3,2,3,3,3,3,2,2,3,1,1,2,3,3,4,2,3,2,4,2,2,3,1,3,1,2,2,2,1,4,1,2,3,3,2,3,2,2,2,4,2,2,4,2,3,3,3,4,3,2,3,5,3,3,1,2,1,2,3,3,3,1,1,15,0,6,1,89,8911,5,2,2,2,1,1955,58,5,2,1,1,1,1,3,3,2,2,6,2,1,1,4,1,-1,-1,1,2,1,16,1,2,51,5121,2,1,2,3,3,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.712649853456311,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,4852270,1,2013-09-24,1,3,9999,FLYNN,,1,1,1,4,2,1,1,4,3,4,4,4,2,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,4,4,2,-1,-1,-1,-1,1,-1,-1,-1,-1,6,98,-1,1,4,2,5,1,5,5,10,0,0,1,1,5,15,-1,-1,2,6,2,-1,-1,-1,-1,-1,7,-1,4,3,10,5,5,5,6,8,5,0,0,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,5,3,3,1,1,1,2,2,1,1,2,1,1,2,2,3,3,3,2,2,3,2,2,2,10,5,5,3,3,2,2,1,1,1,1,4,2,1,2,1,4,1,1,4,4,1,1,3,1,1,1,1,1,4,1,3,4,4,3,3,3,4,2,1,4,4,1,5,1,3,1,1,3,3,2,3,2,3,3,3,1,2,2,1,2,1,1,1,1,2,3,5,4,1,3,1,5,2,2,5,2,3,1,3,3,-1,2,1,2,2,1,1,1,1,18,0,1,2,54,5411,5,2,2,1,2,1961,52,4,2,1,2,2,2,7,7,6,96,6,2,2,1,4,1,1,-1,1,3,2,17,1,1,34,3422,2,1,1,1,1,12,9225,12,9225,12,9225,2005,9999,9999,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1101,-1,9225,-1,9225,-1,1,1,2,1,1,0.856115060255718,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,5159847,1,2013-09-24,1,3,9999,FLYNN,,1,3,1,1,-1,1,1,4,1,4,4,4,2,4,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,5,4,4,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,98,-1,1,-1,4,4,4,10,10,0,10,0,6,6,6,6,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,8,5,5,8,0,9,0,0,5,5,0,0,4,4,4,4,4,4,4,4,4,2,2,2,2,3,2,2,3,2,4,1,1,2,2,2,2,2,2,5,1,5,1,1,3,1,1,2,1,3,3,1,2,2,3,3,2,3,2,3,3,2,4,7,5,5,3,3,5,5,3,3,5,5,5,5,1,1,5,2,4,0,1,4,5,1,1,1,1,1,1,1,1,3,1,3,1,1,1,2,1,1,1,1,1,1,5,1,4,1,1,1,1,3,3,2,1,1,3,3,1,1,-1,-1,1,-1,-1,1,5,5,5,1,5,1,5,1,5,4,5,4,3,3,1,1,2,2,1,1,2,1,2,2,1,15,4,6,1,32,3241,4,1,1,2,1,1952,61,5,2,1,1,2,2,2,2,7,98,6,1,1,7,-1,-1,-1,-1,-1,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.61176899720703,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,5226212,1,2013-09-17,1,3,9999,FLYNN,,1,2,2,2,-1,1,2,3,3,4,3,3,-1,5,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,2,2,1,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,1,1,1,1,-1,10,-1,10,-1,3,3,3,3,-1,-1,1,1,3,-1,2,-1,4,-1,-1,-1,3,1,10,0,10,0,0,10,7,2,0,4,3,4,3,4,3,2,4,4,2,2,1,2,1,3,1,2,1,3,3,4,2,1,2,1,1,2,3,1,1,2,2,2,2,3,1,1,3,1,1,3,3,2,3,3,3,2,4,2,2,-1,-1,5,5,3,3,3,2,1,1,3,3,4,3,2,2,3,2,3,5,3,2,3,4,1,2,2,1,2,2,3,2,3,3,2,3,4,2,1,3,3,2,2,2,4,1,4,1,3,3,2,3,1,2,1,2,1,3,2,2,3,3,3,2,3,2,4,5,2,3,4,2,2,3,2,4,2,2,3,3,1,2,1,2,1,1,2,2,1,2,1,13,0,7,5,71,7110,4,1,1,-1,1,1934,79,6,2,1,-1,-1,1,3,3,2,2,1,2,1,7,-1,-1,-1,-1,-1,2,2,6,1,5,99,9999,3,2,2,3,3,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.692027803869837,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
311,5476479,1,2013-10-02,2,3,9999,FLYNN,,1,1,1,1,1,1,2,3,3,3,2,4,1,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,3,3,3,2,-1,-1,-1,-1,1,-1,-1,-1,-1,3,3,3,1,5,3,4,3,5,5,5,5,5,2,2,5,15,-1,-1,2,3,3,-1,2,-1,-1,-1,7,-1,5,5,5,5,5,0,5,5,5,5,0,3,4,3,3,3,4,3,3,4,3,4,3,3,3,4,3,3,4,2,1,2,1,2,2,2,1,1,5,3,3,2,2,1,2,2,1,2,2,2,1,3,3,3,3,3,3,3,3,3,3,10,6,3,3,2,2,3,3,2,2,1,2,3,3,1,3,3,3,2,5,2,3,3,3,2,2,2,2,2,5,2,2,2,2,2,1,1,2,1,1,1,3,3,4,4,3,3,2,3,3,3,2,1,2,3,2,1,4,2,2,2,3,2,2,2,2,3,3,3,3,5,3,4,3,4,3,3,2,3,5,1,1,1,1,1,1,3,-1,1,1,1,15,0,7,7,-1,-1,1,1,2,2,2,1963,50,4,2,1,2,2,1,7,7,1,1,1,2,1,1,4,1,-1,-1,-1,3,2,7,1,2,-1,-1,1,2,2,6,98,1,1101,1,1101,1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.866606754728622,3,33.44,0,46.02,0,0,20.54,43.47,56.53,QLD,95362,90255,94.6399993896484,2.25,72696,5029,308,2978,9244,90255,94.6399993896484,85530,4725,5.23999977111816,-0.0900000035762787,23776,ALP,37178,-2.95000004768372,23806,LNP,48352,2.95000004768372
